endpoint_id,response_time_ms,payload_size_kb,is_error,is_4xx,rolling_avg_response_ms,rolling_error_rate,rolling_avg_payload_kb,response_time_deviation,hour_of_day,day_of_week,is_anomaly
0,195.62,13.86,0,0,192.54900000000004,0.0,26.5,3.0709999999999695,12,0,0
0,217.38,15.76,0,0,194.026,0.0,24.775,23.353999999999985,15,0,0
0,225.55,25.37,0,0,195.26299999999998,0.0,23.307,30.287000000000035,17,0,0
0,129.17,41.79,0,0,189.44,0.0,26.440000000000005,60.27000000000001,20,0,0
0,226.07,36.19,0,0,190.182,0.0,27.133,35.888000000000005,21,0,0
0,193.92,18.65,0,0,192.733,0.0,26.547000000000004,1.1869999999999834,21,0,0
0,145.55,37.64,0,0,185.691,0.0,25.817,40.14099999999999,0,1,0
0,120.11,45.81,0,0,183.356,0.0,26.476,63.245999999999995,1,1,0
0,174.48,30.94,0,0,178.926,0.0,28.728999999999996,4.445999999999998,2,1,0
0,291.5,26.74,0,0,191.935,0.0,29.275,99.565,2,1,0
0,245.63,28.5,0,0,196.936,0.0,30.738999999999997,48.69399999999999,3,1,0
0,216.1,36.07,0,0,196.808,0.0,32.769999999999996,19.292,4,1,0
0,238.75,1.48,0,0,198.128,0.0,30.381,40.622000000000014,5,1,0
0,168.69,5.14,0,0,202.07999999999998,0.0,26.715999999999998,33.389999999999986,6,1,0
0,170.7,37.19,0,0,196.543,0.0,26.816000000000003,25.843000000000018,6,1,0
0,170.16,2.05,0,0,194.16699999999997,0.0,25.156,24.006999999999977,7,1,0
0,124.26,14.46,0,0,192.03799999999998,0.0,22.838,67.77799999999998,8,1,0
0,124.7,27.61,0,0,192.497,0.0,21.017999999999997,67.79700000000001,10,1,0
0,191.9,32.24,0,0,194.239,0.0,21.148,2.3389999999999986,10,1,0
0,83.36,15.16,0,0,173.425,0.0,19.990000000000002,90.06500000000001,11,1,0
0,162.35,6.23,0,0,165.09699999999998,0.0,17.762999999999998,2.7469999999999857,11,1,0
0,208.52,25.07,0,0,164.339,0.0,16.663000000000004,44.18100000000001,12,1,0
0,143.03,20.34,0,0,154.767,0.0,18.549,11.736999999999995,12,1,0
0,215.0,48.29,0,0,159.398,0.0,22.864,55.602000000000004,13,1,0
0,6678.05,34.41,0,0,810.133,0.0,22.586000000000002,5867.917,15,1,1
0,193.26,39.28,0,0,812.443,0.0,26.309000000000005,619.183,15,1,0
0,140.21,27.11,0,0,814.038,0.0,27.574,673.828,16,1,0
0,234.94,17.32,0,0,825.0620000000001,0.0,26.544999999999998,590.1220000000001,17,1,0
0,159.58,45.14,0,0,821.8300000000002,0.0,27.835,662.2500000000001,18,1,0
0,173.54,3.42,0,0,830.848,0.0,26.660999999999994,657.308,18,1,0
0,254.49,18.78,0,0,840.0620000000001,0.0,27.916000000000004,585.5720000000001,19,1,0
0,181.02,11.54,0,0,837.3120000000001,0.0,26.563,656.2920000000001,19,1,0
0,205.9,36.59,0,0,843.5989999999999,0.0,28.188,637.699,1,2,0
0,160.57,43.16,0,0,838.156,0.0,27.675,677.586,4,2,0
0,192.25,9.08,0,0,189.576,0.0,25.142000000000003,2.6740000000000066,5,2,0
0,188.87,20.2,0,0,189.137,0.0,23.234,0.2669999999999959,6,2,0
0,175.42,3.06,0,0,192.658,0.0,20.829,17.238,12,2,0
0,217.48,26.43,0,0,190.91199999999998,0.0,21.740000000000002,26.568000000000012,16,2,0
0,189.89,15.26,0,0,193.943,0.0,18.752000000000002,4.053000000000026,17,2,0
0,205.77,18.68,0,0,197.166,0.0,20.278,8.604000000000013,19,2,0
0,271.02,43.68,0,0,198.81900000000002,0.0,22.768,72.20099999999996,20,2,0
0,172.17,19.51,0,0,197.934,0.0,23.565,25.76400000000001,20,2,0
0,168.04,17.63,0,0,194.148,0.0,21.669,26.108000000000004,21,2,0
0,162.03,24.73,0,0,194.294,0.0,19.826,32.26400000000001,21,2,0
0,132.43,11.58,0,0,188.31199999999998,0.0,20.076,55.88199999999998,21,2,0
0,196.07,15.1,0,0,189.03199999999998,0.0,19.566,7.038000000000011,22,2,0
0,314.8,0.74,1,0,202.97,0.1,19.334,111.83000000000001,22,2,1
0,147.75,27.19,0,0,195.997,0.1,19.41,48.247000000000014,0,3,0
0,155.71,22.05,0,0,192.579,0.1,20.089,36.869,2,3,0
0,173.17,3.42,0,0,189.31900000000002,0.1,18.563,16.14900000000003,2,3,0
0,214.66,19.74,0,0,183.683,0.1,16.169,30.977000000000004,3,3,0
0,169.44,46.4,0,0,183.41000000000003,0.1,18.857999999999997,13.970000000000027,5,3,0
0,158.0,21.1,0,0,182.406,0.1,19.205000000000002,24.406000000000006,7,3,0
0,161.6,43.07,0,0,182.363,0.1,21.039,20.763000000000005,7,3,0
0,267.58,131.09,0,1,195.87800000000001,0.1,32.989999999999995,71.70199999999997,10,3,1
0,144.5,18.93,0,0,190.721,0.1,33.373,46.221000000000004,11,3,0
0,238.85,36.74,0,0,183.126,0.0,36.973,55.72399999999999,11,3,0
0,209.48,30.98,0,0,189.299,0.0,37.352000000000004,20.180999999999983,13,3,0
0,136.15,40.56,0,0,187.343,0.0,39.203,51.192999999999984,13,3,0
0,208.92,48.31,0,0,190.91799999999998,0.0,43.692,18.00200000000001,16,3,0
0,262.92,39.48,0,0,195.744,0.0,45.666000000000004,67.17600000000002,18,3,0
0,233.69,17.44,0,0,202.169,0.0,42.77,31.520999999999987,20,3,0
0,179.52,2.61,0,0,204.321,0.0,40.921,24.800999999999988,23,3,0
0,177.71,0.7,1,0,205.93200000000002,0.1,36.684000000000005,28.22200000000001,0,4,1
0,227.53,22.89,0,0,201.92700000000002,0.1,25.863999999999997,25.60299999999998,1,4,0
0,149.3,8.41,0,0,202.40699999999998,0.1,24.812,53.10699999999997,1,4,0
0,160.96,36.78,0,0,194.618,0.1,24.816,33.65799999999999,1,4,0
0,182.07,46.17,0,0,191.877,0.1,26.335,9.807000000000016,2,4,0
0,165.29,42.27,0,0,194.791,0.1,26.506,29.501000000000005,3,4,0
0,193.99,22.13,0,0,193.298,0.1,23.887999999999998,0.6920000000000073,6,4,0
0,182.34,4.34,0,0,185.24,0.1,20.374000000000002,2.9000000000000057,7,4,0
0,162.06,22.01,0,0,178.077,0.1,20.831000000000003,16.016999999999996,7,4,0
0,262.74,28.69,0,0,186.399,0.1,23.439,76.34100000000001,8,4,0
0,156.65,34.08,0,0,184.293,0.0,26.777000000000005,27.643,9,4,0
0,223.55,41.08,0,0,183.895,0.0,28.595999999999997,39.655,10,4,0
0,234.15,25.31,0,0,192.38,0.0,30.286,41.77000000000001,10,4,0
0,266.6,4.97,1,0,202.94400000000002,0.1,27.105,63.656000000000006,10,4,1
0,243.6,49.05,0,0,209.09700000000004,0.1,27.393,34.50299999999996,10,4,0
0,153.0,2.95,0,0,207.86800000000002,0.1,23.461000000000002,54.86800000000002,11,4,0
0,238.89,30.77,0,0,212.358,0.1,24.325,26.531999999999982,11,4,0
0,200.53,32.36,0,0,214.177,0.1,27.127,13.646999999999991,12,4,0
0,148.91,4.0,0,0,212.862,0.1,25.326,63.952,12,4,0
0,55.45,1.98,0,0,192.13299999999998,0.1,22.654999999999998,136.683,12,4,0
0,188.54,23.03,0,0,195.322,0.1,21.55,6.782000000000011,13,4,0
0,170.47,27.06,0,0,190.01399999999998,0.1,20.148,19.543999999999983,13,4,0
0,255.97,49.6,0,0,192.196,0.1,22.576999999999998,63.774,13,4,0
0,117.36,6.9,0,0,177.272,0.0,22.77,59.91199999999999,14,4,0
0,113.02,42.83,0,0,164.214,0.0,22.148000000000003,51.194,15,4,0
0,368.18,285.69,0,0,185.732,0.0,50.422000000000004,182.448,15,4,1
0,225.68,39.94,0,0,184.411,0.0,51.339,41.269000000000005,15,4,0
0,175.14,41.94,0,0,181.87199999999999,0.0,52.297000000000004,6.731999999999999,16,4,0
0,182.26,30.08,0,0,185.20700000000002,0.0,54.904999999999994,2.947000000000031,16,4,0
0,118.1,21.26,0,0,191.472,0.0,56.83299999999999,73.37200000000001,16,4,0
0,168.98,30.52,0,0,189.51600000000002,0.0,57.581999999999994,20.53600000000003,17,4,0
0,146.27,14.58,0,0,187.096,0.0,56.334,40.82599999999999,20,4,0
0,219.81,48.98,0,0,183.48,0.0,56.272000000000006,36.33000000000001,21,4,0
0,207.58,44.68,0,0,192.502,0.0,60.04999999999999,15.078000000000003,21,4,0
0,123.59,38.5,0,0,193.55900000000003,0.0,59.617,69.96900000000002,21,4,0
0,201.35,7.4,0,0,176.876,0.0,31.788,24.47399999999999,0,5,0
0,223.96,20.21,0,0,176.704,0.0,29.814999999999998,47.256,1,5,0
0,166.64,44.43,0,0,175.854,0.0,30.064,9.214000000000027,1,5,0
0,112.09,22.87,0,0,168.83700000000002,0.0,29.343,56.747000000000014,2,5,0
0,161.89,48.72,0,0,173.21599999999998,0.0,32.089,11.325999999999993,2,5,0
0,220.81,32.15,0,0,178.399,0.0,32.251999999999995,42.411,5,5,0
0,138.74,26.01,0,0,177.64600000000002,0.0,33.394999999999996,38.906000000000006,6,5,0
0,149.36,40.91,0,0,170.601,0.0,32.588,21.240999999999985,10,5,0
0,134.88,16.99,0,0,163.331,0.0,29.819,28.450999999999993,11,5,0
0,189.42,37.62,0,0,169.914,0.0,29.730999999999995,19.506,13,5,0
0,260.76,4.22,1,0,175.85500000000002,0.1,29.413,84.90499999999997,14,5,1
0,180.22,41.62,0,0,171.481,0.1,31.554000000000002,8.739000000000004,15,5,0
0,327.47,168.8,0,0,187.564,0.1,43.991,139.90600000000003,16,5,1
0,216.32,3.48,1,0,197.98700000000002,0.2,42.052,18.33299999999997,16,5,1
0,305.83,2.95,1,0,212.381,0.3,37.474999999999994,93.44899999999998,17,5,1
0,227.22,25.34,0,0,213.022,0.3,36.794,14.198000000000008,20,5,0
0,159.54,12.5,0,0,215.102,0.3,35.443,55.56200000000001,20,5,0
0,133.99,36.37,0,0,213.565,0.3,34.989,79.57499999999999,22,5,0
0,213.24,39.61,0,0,221.401,0.3,37.251,8.161000000000001,23,5,0
0,208.18,26.39,0,0,223.277,0.3,36.128,15.09699999999998,0,6,0
0,193.81,33.52,0,0,216.58199999999997,0.2,39.058,22.771999999999963,0,6,0
0,250.37,31.6,0,0,223.59700000000004,0.2,38.056,26.772999999999968,0,6,0
0,152.54,48.4,0,0,206.10399999999998,0.2,26.016000000000002,53.56399999999999,1,6,0
0,158.56,46.27,0,0,200.328,0.1,30.294999999999998,41.768,2,6,0
0,180.34,42.83,0,0,187.779,0.0,34.283,7.438999999999993,2,6,0
0,187.25,10.91,0,0,183.78199999999998,0.0,32.84,3.4680000000000177,2,6,0
0,203.92,5.48,0,0,188.22,0.0,32.138,15.699999999999989,8,6,0
0,139.37,49.68,0,0,188.75799999999998,0.0,33.469,49.38799999999998,8,6,0
0,141.0,21.33,0,0,181.534,0.0,31.641000000000002,40.53399999999999,9,6,0
0,115.39,38.47,0,0,172.255,0.0,32.849000000000004,56.864999999999995,9,6,0
0,188.65,11.58,0,0,171.73899999999998,0.0,30.654999999999994,16.91100000000003,10,6,0
0,210.01,31.97,0,0,167.70300000000003,0.0,30.692,42.30699999999996,11,6,0
0,337.04,4.27,1,0,186.153,0.1,26.278999999999996,150.88700000000003,16,6,1
0,77.87,41.88,0,0,178.084,0.1,25.839999999999996,100.214,17,6,0
0,133.67,33.5,0,0,173.417,0.1,24.907,39.747000000000014,18,6,0
0,157.84,6.21,0,0,170.476,0.1,24.436999999999998,12.635999999999996,19,6,0
0,207.87,30.57,0,0,170.871,0.1,26.945999999999998,36.998999999999995,19,6,0
0,162.79,16.41,0,0,173.21300000000002,0.1,23.619,10.42300000000003,19,6,0
0,185.42,7.27,0,0,177.65500000000003,0.1,22.213,7.764999999999958,20,6,0
0,180.19,28.43,0,0,184.135,0.1,21.209,3.944999999999993,20,6,0
0,226.11,43.17,0,0,187.881,0.1,24.368000000000002,38.22900000000001,21,6,0
0,126.27,17.47,0,0,179.507,0.1,22.918,53.23700000000001,0,0,0
0,163.6,11.91,0,0,162.16299999999998,0.0,23.682000000000002,1.4370000000000118,1,0,0
0,286.18,22.25,0,0,182.994,0.0,21.719,103.186,2,0,0
0,187.87,9.97,0,0,188.414,0.0,19.366,0.5439999999999827,7,0,0
0,199.91,8.62,0,0,192.621,0.0,19.607,7.288999999999987,8,0,0
0,154.36,6.48,0,0,187.27,0.0,17.198,32.91,9,0,0
0,164.52,18.92,0,0,187.443,0.0,17.448999999999998,22.923000000000002,10,0,0
0,137.0,19.9,0,0,182.60100000000003,0.0,18.712,45.60100000000003,10,0,0
0,97.5,12.61,0,0,174.33200000000002,0.0,17.130000000000003,76.83200000000002,20,0,0
0,139.32,43.15,0,0,165.653,0.0,17.127999999999997,26.333,20,0,0
0,142.23,27.34,0,0,167.249,0.0,18.115000000000002,25.019000000000005,21,0,0
0,185.23,32.43,0,0,169.412,0.0,20.166999999999998,15.817999999999984,21,0,0
0,173.19,3.55,0,0,158.113,0.0,18.297,15.076999999999998,0,1,0
0,252.89,35.21,0,0,164.615,0.0,20.820999999999998,88.27499999999998,1,1,0
0,261.9,29.42,0,0,170.814,0.0,22.901,91.08599999999998,3,1,0
0,182.9,18.28,0,0,173.66799999999998,0.0,24.081,9.232000000000028,3,1,0
0,197.4,38.62,0,0,176.956,0.0,26.051,20.444000000000017,4,1,0
0,118.01,2.16,0,0,175.057,0.0,24.277,57.04699999999998,5,1,0
0,134.71,36.21,0,0,178.778,0.0,26.637,44.067999999999984,7,1,0
0,212.82,8.75,0,0,186.128,0.0,23.197000000000003,26.692000000000007,9,1,0
0,211.82,17.11,0,0,193.087,0.0,22.174,18.733000000000004,9,1,0
0,246.52,35.31,0,0,199.21599999999998,0.0,22.462,47.30400000000003,10,1,0
0,204.96,3.61,0,0,202.39299999999997,0.0,22.468,2.5670000000000357,13,1,0
0,195.2,21.05,0,0,196.624,0.0,21.052,1.4240000000000066,15,1,0
0,168.5,16.38,0,0,187.28400000000002,0.0,19.747999999999998,18.78400000000002,18,1,0
0,220.27,6.0,0,0,191.02100000000002,0.0,18.52,29.248999999999995,19,1,0
0,167.36,19.9,0,0,188.017,0.0,16.648,20.656999999999982,19,1,0
0,174.43,22.69,0,0,193.659,0.0,18.701,19.228999999999985,20,1,0
0,212.11,46.52,0,0,201.399,0.0,19.732000000000003,10.711000000000013,22,1,0
0,151.76,8.66,0,0,195.293,0.0,19.723,43.533000000000015,23,1,0
0,218.95,21.29,0,0,196.00600000000003,0.0,20.141,22.94399999999996,1,2,0
0,159.94,38.3,0,0,187.348,0.0,20.44,27.408000000000015,1,2,0
0,145.28,36.32,0,0,181.38000000000002,0.0,23.711,36.10000000000002,1,2,0
0,148.36,7.33,0,0,176.696,0.0,22.339000000000002,28.335999999999984,3,2,0
0,190.81,17.02,0,0,178.927,0.0,22.403000000000002,11.88300000000001,4,2,0
0,196.44,46.52,0,0,176.544,0.0,26.455000000000002,19.895999999999987,4,2,0
0,147.71,49.95,0,0,174.579,0.0,29.46,26.869,6,2,0
0,201.15,4.11,0,0,177.25100000000003,0.0,27.602000000000004,23.898999999999972,7,2,0
0,190.4,36.9,0,0,175.07999999999998,0.0,26.639999999999997,15.320000000000022,8,2,0
0,199.76,24.67,0,0,179.88,0.0,28.240999999999996,19.879999999999995,8,2,0
0,595.51,290.04,0,1,217.53599999999997,0.0,55.11600000000001,377.97400000000005,9,2,1
0,157.78,42.02,0,0,217.32000000000002,0.0,55.488000000000014,59.54000000000002,10,2,0
0,213.14,18.94,0,0,224.106,0.0,53.75,10.966000000000008,11,2,0
0,200.48,14.79,0,0,229.31799999999998,0.0,54.496,28.837999999999994,11,2,0
0,212.16,44.95,0,0,231.45299999999997,0.0,57.289,19.292999999999978,12,2,0
0,232.39,48.24,0,0,235.048,0.0,57.461,2.6580000000000155,13,2,0
0,222.33,10.98,0,0,242.51000000000005,0.0,53.564,20.180000000000035,14,2,0
0,175.91,30.41,0,0,239.98600000000002,0.0,56.193999999999996,64.07600000000002,15,2,0
0,173.6,21.09,0,0,238.30599999999998,0.0,54.613,64.70599999999999,16,2,0
0,82.81,7.57,0,0,226.61099999999996,0.0,52.903,143.80099999999996,16,2,0
0,4150.39,49.57,0,0,582.0989999999999,0.0,28.856,3568.291,17,2,1
0,181.95,43.09,0,0,584.5160000000001,0.0,28.963,402.5660000000001,19,2,0
0,96.94,17.32,0,0,572.8960000000001,0.0,28.801,475.9560000000001,20,2,0
0,130.01,46.75,0,0,565.849,0.0,31.996999999999996,435.83900000000006,20,2,0
0,288.2,36.39,0,0,573.4530000000001,0.0,31.141,285.2530000000001,22,2,0
0,157.21,13.85,0,0,565.9350000000002,0.0,27.701999999999998,408.72500000000014,1,3,0
0,212.29,12.23,0,0,564.9310000000002,0.0,27.827000000000005,352.6410000000002,2,3,0
0,161.8,23.34,0,0,563.5200000000001,0.0,27.119999999999997,401.7200000000001,2,3,0
0,173.74,47.83,0,0,563.5340000000001,0.0,29.794,389.7940000000001,3,3,0
0,161.85,22.94,0,0,571.438,0.0,31.331,409.58799999999997,5,3,0
0,182.01,34.11,0,0,174.6,0.0,29.785000000000004,7.409999999999997,6,3,0
0,154.0,38.07,0,0,171.805,0.0,29.282999999999998,17.805000000000007,6,3,0
0,320.43,1.37,1,0,194.154,0.1,27.688,126.27600000000001,7,3,1
0,154.34,23.04,0,0,196.587,0.1,25.317,42.246999999999986,7,3,0
0,212.37,10.66,0,0,189.004,0.1,22.744,23.366000000000014,8,3,0
0,146.27,38.41,0,0,187.91,0.1,25.2,41.639999999999986,9,3,0
0,199.25,2.23,0,0,186.606,0.1,24.2,12.644000000000005,10,3,0
0,196.45,37.91,0,0,190.07099999999997,0.1,25.657,6.379000000000019,11,3,0
0,154.56,21.01,0,0,188.15299999999996,0.1,22.975,33.59299999999996,11,3,0
0,171.61,49.05,0,0,189.129,0.1,25.586,17.518999999999977,13,3,0
0,228.88,24.06,0,0,193.81599999999997,0.1,24.581,35.06400000000002,14,3,0
0,180.57,3.49,0,0,196.473,0.1,21.122999999999998,15.90300000000002,14,3,0
0,144.8,36.18,0,0,178.91000000000003,0.0,24.603999999999996,34.110000000000014,15,3,0
0,117.19,7.96,0,0,175.195,0.0,23.095999999999997,58.004999999999995,15,3,0
0,205.64,48.6,0,0,174.522,0.0,26.889999999999997,31.117999999999995,16,3,0
0,212.81,22.55,0,0,181.176,0.0,25.304,31.634000000000015,18,3,0
0,233.8,27.72,0,0,184.631,0.0,27.852999999999998,49.16900000000001,18,3,0
0,5648.9,39.54,0,0,729.876,0.0,28.016,4919.023999999999,18,3,1
0,227.18,41.9,0,0,737.138,0.0,30.105,509.958,20,3,0
0,142.09,16.67,0,0,734.186,0.0,26.867,592.096,21,3,0
0,262.99,4.55,1,0,737.597,0.1,24.916,474.60699999999997,22,3,1
0,101.8,6.42,0,0,729.72,0.1,25.208999999999996,627.9200000000001,23,3,0
0,188.82,18.46,0,0,734.1220000000001,0.1,23.437,545.3020000000001,23,3,0
0,242.17,34.07,0,0,746.6200000000001,0.1,26.048000000000002,504.45000000000016,0,4,0
0,211.23,20.18,0,0,747.179,0.1,23.206,535.949,3,4,0
0,161.09,40.21,0,0,742.007,0.1,24.972,580.9169999999999,4,4,0
0,251.08,45.81,0,0,743.735,0.1,26.781,492.655,5,4,0
0,394.55,4.72,1,0,218.3000000000001,0.2,23.299,176.24999999999991,5,4,1
0,117.44,19.05,0,0,207.32600000000008,0.2,21.014,89.88600000000008,6,4,0
0,123.11,17.7,0,0,205.4280000000001,0.2,21.117,82.31800000000011,7,4,0
0,188.02,45.99,0,0,197.9310000000001,0.1,25.261000000000003,9.911000000000087,8,4,0
0,173.61,5.98,0,0,205.11200000000008,0.1,25.217000000000002,31.502000000000066,8,4,0
0,209.81,39.69,0,0,207.21100000000007,0.1,27.339999999999996,2.5989999999999327,9,4,0
0,172.86,36.7,0,0,200.28000000000011,0.1,27.603,27.4200000000001,12,4,0
0,187.06,29.05,0,0,197.8630000000001,0.1,28.490000000000002,10.803000000000111,15,4,0
0,160.64,5.51,0,0,197.8180000000001,0.1,25.02,37.17800000000011,16,4,0
0,138.94,46.5,0,0,186.6040000000001,0.1,25.089,47.6640000000001,16,4,0
0,63.28,4.12,0,0,153.4770000000001,0.0,25.029,90.19700000000009,17,4,0
0,276.49,11.69,0,0,169.3820000000001,0.0,24.293,107.10799999999992,17,4,0
0,201.18,4.49,0,0,177.1890000000001,0.0,22.972,23.9909999999999,19,4,0
